id,climate,energy,environment,resources,sustainability,dedicated
PF-II42-FAO1,0,0,0,0,0,0
EP51-ED-MEE,0,1,0,0,0,1
EP51-ED-ACV,0,0,0,0,0,0
EP51-ED-BC,0,0,0,0,0,0
EP51-ED-CHAUD,0,0,0,0,0,0
EP51-ED-BIOM,0,0,0,0,0,0
H-32-ANG-GCCD,0,0,0,0,0,0
H-32-APS-GCCD,0,0,0,0,0,0
H-342-FLE-GCCD,0,0,0,0,0,0
H-32-ESP-GCCD,0,0,0,0,0,0
H-32-GSH-GSF-GCCD,0,0,0,0,0,0
H-32-COM-GC,0,0,0,0,0,0
H-342-VEE-ECAO,0,0,0,0,0,0
GC41-CONSTMETAL,0,0,0,0,0,0
H-32-ANG-GM,0,0,0,0,0,0
H-32-APS-GM,0,0,0,0,0,0
H-32-ESP-GM,0,0,0,0,0,0
H-32-ALL-ASI-GM,0,0,0,0,0,0
H-342-FLE-GM,0,0,0,0,0,0
GMAT32-PROJET2,0,0,0,0,0,0
GMAT41-MMSN-EDP,0,0,0,0,0,0
MECA41-TMP,0,0,0,0,0,0
MECA41-TPTMP,0,0,0,0,0,0
MECA41-PCFR1,0,0,0,0,0,0
MECA41-ISDM,0,0,0,0,0,0
MECA41-TPMAT,0,0,0,0,0,0
MECA41-BE2,0,0,0,0,0,0
MECA41-SCOMP,0,0,0,0,0,0
MECA41-MVAR,0,0,0,0,0,0
PF-ISP41-ANG-S,0,0,0,0,0,0
PF-ISP41-TOEIC,0,0,0,0,0,0
PF-ISP41-DTGRH,0,0,0,0,0,0
PF-ISP41-IE1,0,0,0,0,0,0
PF-ISP41-EXPE,0,0,0,0,0,0
PF-ISP41-TPERSO,0,0,0,0,0,0
PF-ISP42-GRC2,0,0,0,0,0,0
PF-E42-COMB,0,0,0,0,0,0
PF-E42-ENBAT2,0,0,0,0,0,0
PF-E42-IPMVP,0,0,0,0,0,0
PF-E42-DRC,0,0,0,0,0,0
PF-E42-TECHNO,0,0,0,0,0,0
H-3451-FLE-ASI,0,0,0,0,0,0
H-31-GSF-ASI,0,0,0,0,0,0
H-31-APS-ASI,0,0,0,0,0,0
H-31-ALL-ASI-GM,0,0,0,0,0,0
H-31-ESP-ASI,0,0,0,0,0,0
H-341-ESP-ASI,0,0,0,0,0,0
H-31-ESP-DPT-DEB,0,0,0,0,0,0
H-3451-ALL-DEB1,0,0,0,0,0,0
H-3451-ALL-DEB2,0,0,0,0,0,0
H3451-SIE-VIDEO-ECAO,0,0,0,0,0,0
H3451-SME-CHOR-ECAO,0,0,0,0,0,0
H3451-SME-MUSI-ECAO,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
ASI32-CAPT,0,0,0,0,0,0
PF-II42-VIB,0,0,0,0,0,0
PF-II42-MAT,0,0,0,0,0,0
PF-II42-6SIG,0,0,0,0,0,0
PF-II42-MSP ,0,0,0,0,0,0
PF-II42-QUA,0,0,0,0,0,0
PF-II42-AUTO,0,0,0,0,0,0
EP51-ED-EOLE ,0,0,0,0,0,0
EP51-ED-SOLA,0,1,0,0,0,0
EP51-ED-GEO,0,0,0,0,0,0
EP51-ELP,0,0,0,0,0,0
EP51-ED-FROID,0,0,0,0,0,0
EP51-SPEC,0,0,0,0,0,0
EP51-ELP,0,0,0,0,0,0
GC41-TECHNO1,0,0,0,0,0,0
GC41-CONSTBOIS,0,0,0,0,0,0
GC41-BET-ARME,0,0,0,0,0,0
GC41-ENG-BAT,0,0,0,0,0,0
GC41-ELEM,0,0,0,0,0,0
GMAT41-MMSN-MNEDP1,0,0,0,0,0,0
GMAT41-MMSN-OptLin,0,0,0,0,0,0
GMAT41-St-calcul-f,0,0,0,0,0,0
GMAT41-MSRO-Stat,0,0,0,0,0,0
MECA41-OPTI,0,0,0,0,0,0
MECA41-CSCF,0,0,0,0,0,0
MECA41-MODSYS,0,0,0,0,0,0
MECA41-MNUM2,0,0,0,0,0,0
MECA51-Stage-Spe,0,0,0,0,0,0
H-42-ANG-MECA,0,0,0,0,0,0
PF-ISP42-THI,0,0,0,0,0,0
PF-ISP42-MSP3,0,0,0,0,0,0
PF-ISP42-MSP2,0,0,0,0,0,0
PF-ISP42-AIC2,0,0,0,0,0,0
PF-E42-TPC1,0,0,0,0,0,0
PF-E42-ACOU,0,0,0,0,0,0
PF-E42-ECOCON,0,0,0,0,0,0
PF-E42-ENPU,0,0,0,0,0,0
ASI32-PAO-AcqSys-1.5,0,0,0,0,0,0
ASI32-PAO-Python,0,0,0,0,0,0
ASI32-PAO-AcqSys-3,0,0,0,0,0,0
ASI32-AUTO,0,0,0,0,0,0
ASI32-PAO-RAN-BD,0,0,0,0,0,0
ASI32-PAO-RAN-MATH,0,0,0,0,0,0
ASI32-PAO-RAN-ALGO,0,0,0,0,0,0
ASI32-PAO-RAN-ANA,0,0,0,0,0,0
ASI32-PAO-RAN-TDS,0,0,0,0,0,0
ASI32-PROGAV,0,0,0,0,0,0
PF-II42-ANG4,0,0,0,0,0,0
PF-II42-ANG-S,0,0,0,0,0,0
PF-II42-GRH,0,0,0,0,0,0
PF-II42-RCE,0,0,0,0,0,0
EP51-SP-NVH,0,0,0,0,0,0
EP51-SP-LES/DNS,0,0,0,0,0,0
EP51-SP-CFD,0,0,0,0,0,0
EP51-SP-TBREA2,0,0,0,0,0,0
EP51-SP-TBREA1,0,0,0,0,0,0
EP51-SP-COMB-T,0,0,0,0,0,0
GC41-DYN,0,0,0,0,0,0
GC41-PROBA,0,0,0,0,0,0
GC41-SOLS2,0,0,0,0,0,0
GMAT41-MSRO-Mark,0,0,0,0,0,0
GMAT41-MSRO-Sign,0,0,0,0,0,0
GMAT41-INFO-AlStrD,0,0,0,0,0,0
GMAT41-INFO-POA,0,0,0,0,0,0
GMAT41-PROJET1,0,0,0,0,0,0
H-42-APS-MECA,0,0,0,0,0,0
H-42-QUAL-MECA ,0,0,0,0,0,0
H-42-ANG-TEST-TOEIC,0,0,0,0,0,0
MECA42-SAP,0,0,0,0,0,0
PF-ISP42-GC,0,0,0,0,0,0
PF-ISP42-TPSECU,0,0,0,0,0,0
PF-ISP42-ARI,0,0,0,0,0,0
PF-ISP42-GAR,0,0,0,0,0,0
PF-ISP42-AUTO,0,0,0,0,0,0
PF-E42-MAINT,0,0,0,0,0,0
PF-E42-CFD,0,0,0,0,0,0
PF-E42-EXPE,0,0,0,0,0,0
PF-E42-ANG-S,0,0,0,0,0,0
ASI32-COMPIL,0,0,0,0,0,0
ASI32-UMLP,0,0,0,0,0,0
ASI32-TW1,0,0,0,0,0,0
ASI32-STAT,0,0,0,0,0,0
PF-II42-MIE,0,0,0,0,0,0
PF-II42-VISIT,0,0,0,0,0,0
EP51-ATOM,0,0,0,0,0,0
GC41-ROCHES,0,0,0,0,0,0
GC41-TECHROUT,0,0,0,0,0,0
H-41-ANG-GCCD,0,0,0,0,0,0
GMAT41-Stage-Tech,0,0,0,0,0,0
GM41-INSAJOB,0,0,0,0,0,0
H-41-ANG-GM,0,0,0,0,0,0
MECA42-SNUM,0,0,0,0,0,0
MECA42-PCFR2,0,0,0,0,0,0
MECA42-SCL,0,0,0,0,0,0
MECA42-MASD,0,0,0,0,0,0
PF-ISP42-ANA,0,0,0,0,0,0
PF-ISP42-TPANA,0,0,0,0,0,0
PF-ISP42-INTEREX,0,0,0,0,0,0
PF-ISP42-ECL,0,0,0,0,0,0
PF-ISP42-IG,0,0,0,0,0,0
PF-ISP42-GE,0,0,0,0,0,0
PF-ISP42-NEGO,0,0,0,0,0,0
PF-ISP42-ANG,0,0,0,0,0,0
PF-E42-GEC,0,0,0,0,0,0
PF-E42-ANG,0,0,0,0,0,0
PF-E42-INDIV,0,0,0,0,0,0
PF-E42-CHIF,0,0,0,0,0,0
PF-E42-EXAMEN TOEIC,0,0,0,0,0,0
PF-E51-CONSTD,0,0,0,0,0,0
ASI32-TSA,0,0,0,0,0,0
ASI32-PAO-Maths2-1.5,0,0,0,0,0,0
ASI32-PAO-Python,0,0,0,0,0,0
ASI32-PAO-AcqSys-1.5,0,0,0,0,0,0
ASI32-PAO-RAN-ANA,0,0,0,0,0,0
ASI32-PAO-RAN-TDS,0,0,0,0,0,0
H-32-ANG-ASI,0,0,0,0,0,0
PF-II42-INDIV,0,0,0,0,0,0
PF-II42-EXPE,0,0,0,0,0,0
PF-II51 FIAB,0,0,0,0,0,0
EP51-SP-TP,0,0,0,0,0,0
EP51-SP-COMB,0,0,0,0,0,0
EP51-SP-PROPELEC,0,0,0,0,0,0
EP51-SP-CONF,0,0,0,0,0,0
H-341-ALL-GCCD,0,0,0,0,0,0
H-41-APS-GCCD,0,0,0,0,0,0
H-341-FLE-GCCD,0,0,0,0,0,0
H-41-GSH-ASH-GCCD,0,0,0,0,0,0
H-341-ESP-GCCD,0,0,0,0,0,0
H41-AN-PREP-TOEIC-GC,0,0,0,0,0,0
H41-AN-TEST-TOEIC-GC,0,0,0,0,0,0
GC41-INSAJOB,0,0,0,0,0,0
H-41-COM-GC,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
GC42-BETON,0,0,0,0,0,0
H-41-ANG-TEST-TOEIC,0,0,0,0,0,0
H-41-GSF-GM,0,0,0,0,0,0
H-41-APS-GM,0,0,0,0,0,0
H-41-ANG-PREP-TOEIC,0,0,0,0,0,0
H-41-ALL-GM,0,0,0,0,0,0
H-41-ESP-GM,0,0,0,0,0,0
H-3451-FLE-GM,0,0,0,0,0,0
H3451-SME-INSTR-ECAO,0,0,0,0,0,0
H-3451-ALL-DEB1,0,0,0,0,0,0
H-3451-ALL-DEB2,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
H3451STE-SPECT-ECAO,0,0,0,0,0,0
H3451-SME-ORCH-ECAO,0,0,0,0,0,0
H3451-SME-MUSI-ECAO,0,0,0,0,0,0
GMAT42-MMSN-ADG,0,0,0,0,0,0
MECA42-FAT,0,0,0,0,0,0
MECA42-MNUM3,0,0,0,0,0,0
MECA42-INFO3,0,0,0,0,0,0
MECA42-METHO,0,0,0,0,0,0
PF-ISP42-ANG-S,0,0,0,0,0,0
PF-ISP42-COM,0,0,0,0,0,0
PF-ISP42-EXPE,0,0,0,0,0,0
PF-ISP42-TPERSO,0,0,0,0,0,0
PF-ISP51-PRORECH,0,0,0,0,0,0
PF-E51-URBA,0,0,0,0,0,0
PF-E51-TURB,0,0,0,0,0,0
H-32-APS-ASI,0,0,0,0,0,0
H-32-QUAL-ASI,0,0,0,0,0,0
H-32-DROIT-ASI,0,0,0,0,0,0
H-32-ALL-ASI-GM,0,0,0,0,0,0
H-32-ESP-ASI,0,0,0,0,0,0
H-32-ESP-DPT-DEB,0,0,0,0,0,0
H-32-FLE-ASI,0,0,0,0,0,0
H-342-ESP-ASI,0,0,0,0,0,0
H-342-ALL-DEB2,0,0,0,0,0,0
H-342-ALL-DEB1,0,0,0,0,0,0
ASI41-TI,0,0,0,0,0,0
PF-II51 MMFL,0,0,0,0,0,0
PF-II51 MNUM,0,0,0,0,0,0
PF-II51 FABADD,0,0,0,0,0,0
PF-II51 MSYS,0,0,0,0,0,0
PF-II51 NEGO,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
EP51-SPEC,0,0,0,0,0,0
EP52 -INGE,0,0,0,0,0,0
GC42-OUV,0,0,0,0,0,0
GC42-CONSTMIX,0,0,0,0,0,0
GC42-TECHNO2,0,0,0,0,0,0
GC42-GENIPARA,0,0,0,0,0,0
GC42-CDD,0,0,0,0,0,0
CFI31-TSP1,0,0,0,0,0,0
H-31-APS-MRIE,0,0,0,0,0,0
GMAT42-MMSN-MNEDP2,0,0,0,0,0,0
GMAT42-MSRO-OpCom,0,0,0,0,0,0
MECA42-HEAT,0,0,0,0,0,0
MECA42-FABADD,0,0,0,0,0,0
MECA42-SPRAY,0,0,0,0,0,0
MECA42-SNST,0,0,0,0,0,0
MECA42-SNDS,0,0,0,0,0,0
MECA42-SNSO,0,0,0,0,0,0
MECA42-LC2,0,0,0,0,0,0
MECA42-TURB,0,0,0,0,0,0
MECA51-LEAN,0,0,0,0,0,0
PF-ISP51-INTENS,0,0,0,0,0,0
PF-ISP51-EVALECO,0,0,0,0,0,0
PF-ISP51-MF3,0,0,0,0,0,0
PF-ISP51-TPGP2,0,0,0,0,0,0
PF-ISP51-MSP4,0,0,0,0,0,0
PF-ISP51-DIMPRO,0,0,0,0,0,0
PF-E51-DMC,0,0,0,0,0,0
PF-E51-TAIR,0,0,0,0,0,0
PF-E51-RGENV,0,0,0,0,0,0
PF-E51-GEO,0,0,0,0,0,0
PF-E51-BIOM,0,0,0,0,0,0
PF-E51-MEE,0,0,0,0,0,0
PF-E51-SOLA,0,0,0,0,0,0
PF-E51-CONF,0,0,0,0,0,0
ASI41-TIM,0,0,0,0,0,0
ASI41-RI,0,0,0,0,0,0
ASI41-RO,0,0,0,0,0,0
PF-II51 ERP,0,0,0,0,0,0
PF-II51 SCM,0,0,0,0,0,0
PF-II51 IR,0,0,0,0,0,0
PF-II51 ANG7,0,0,0,0,0,0
EP52 -INGE,0,0,0,0,0,0
GC42-ACOUST,0,0,0,0,0,0
GC42-UrbaA,0,0,0,0,0,0
GC42-SOLS3,0,0,0,0,0,0
CFI31-COORD,0,0,0,0,0,0
CFI31-NUC1,0,0,0,0,0,0
CFI31-SPECTRO,0,0,0,0,0,0
H-31-ANG-CFI-MRIE,0,0,0,0,0,0
H-31-GSF-MRIE,0,0,0,0,0,0
H-31-ALL-CFI-MRIE,0,0,0,0,0,0
H-3451-ALL-DEB1,0,0,0,0,0,0
H-31-FLE-CFI-MRIE,0,0,0,0,0,0
H-31-ESP-CFI-MRI,0,0,0,0,0,0
H-31-ESP-DPT-DEB,0,0,0,0,0,0
H3451-SDE-ECAO,0,0,0,0,0,0
H3451-SME-CHOR-ECAO,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
MRIE31-MENU,0,0,0,0,0,0
GMAT42-MSRO-Auto,0,0,0,0,0,0
GMAT42-MSRO-ML,0,0,0,0,0,0
GMAT42-INFO-BdD,0,0,0,0,0,0
GMAT42-INFO-C++,0,0,0,0,0,0
MECA51-MRCS,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
H3451-SME-CHOR-ECAO,0,0,0,0,0,0
MECA51-PSI,0,0,0,0,0,0
PF-ISP51-MODI,0,0,0,0,0,0
PF-ISP51-DAPOL ,0,0,0,0,0,0
PF-ISP51-CYBERSEC ,0,0,0,0,0,0
PF-ISP51-ANG,0,0,0,0,0,0
PF-ISP51-GC ,0,0,0,0,0,0
PF-ISP51-EXPE,0,0,0,0,0,0
PF-E51-RECH,0,0,0,0,0,0
PF-E51-VISIT3,0,0,0,0,0,0
PF-E51-ANG,0,0,0,0,0,0
PF-E51-INDIV,0,0,0,0,0,0
PF-E51-EXPE,0,0,0,0,0,0
PF-E52-EXPE,0,0,0,0,0,0
ASI41-IML,0,0,0,0,0,0
ASI41-BD2,0,0,0,0,0,0
ASI41-TW2,0,0,0,0,0,0
ASI41-OPTIM,0,0,0,0,0,0
ASI41-PAO-Spe2-3,0,0,0,0,0,0
ASI41-PAO-Spe2-1.5-A,0,0,0,0,0,0
ASI41-PAO-Python,0,0,0,0,0,0
ASI41-PAO-Spe2-1.5-B,0,0,0,0,0,0
ASI41-PAO-RAN-Algo,0,0,0,0,0,0
ASI41-PAO-RAN-ANANUM,0,0,0,0,0,0
ASI41-PAO-RAN-BD1,0,0,0,0,0,0
ASI41-PAO-RAN-TDS,0,0,0,0,0,0
H-41-GP-ASI,0,0,0,0,0,0
PF-II51 MI,0,0,0,0,0,0
PF-II51 ANG8,0,0,0,0,0,0
PF-II51 EXAMEN TOEIC,0,0,0,0,0,0
PF-II51 CCHG,0,0,0,0,0,0
PF-II51 VIE,0,0,0,0,0,0
PF-II51 INDIV,0,0,0,0,0,0
GC42-HYDRO,0,0,1,0,0,0
GC42-Proj,0,0,0,0,0,0
GC42-COMPNL,0,0,0,0,0,0
CFI31-ORGA1,0,0,0,0,0,0
CFI31-TCHIM,0,0,0,0,0,0
H-31-GSF-CFI,0,0,0,0,0,0
MRIE31-SPE,0,0,0,0,0,0
MRIE31-ITS,0,0,0,0,0,0
MRIE31-HSRP,0,0,0,0,0,0
GMAT42-MMSN-CalDif,0,0,0,0,0,0
MECA3451-CONF,0,0,0,0,0,0
M21-IC-PSI,0,0,0,0,0,0
MECA51-Stage-Spe,0,0,0,0,0,0
MECA51-PROBA,0,0,0,0,0,0
PF-ISP51-TPERSO,0,0,0,0,0,0
PF-ISP52-EXPE,0,0,0,0,0,0
H-41-GSF2-ASI,0,0,0,0,0,0
ASI41-MGPI,0,0,0,0,0,0
H-41-ANG-ASI,0,0,0,0,0,0
H-41-APS-ASI,0,0,0,0,0,0
H-41-ANG-TEST-TOEIC,0,0,0,0,0,0
H-41-ANG-PREP-TOEIC,0,0,0,0,0,0
H-41-ALL-ASI,0,0,0,0,0,0
H-3451-ALL-DEB1,0,0,0,0,0,0
H-41-ESP-ASI,0,0,0,0,0,0
H-41-ESP-DPT-DEB,0,0,0,0,0,0
H-3451-FLE-ASI,0,0,0,0,0,0
ASI41-INSAJOB,0,0,0,0,0,0
H-341-ESP-ASI,0,0,0,0,0,0
H-41-ESP-DPT-DEB,0,0,0,0,0,0
H3451-SIE-VIDEO-ECAO,0,0,0,0,0,0
H3451-SME-CHOR-ECAO,0,0,0,0,0,0
ASI41-INSAJOB,0,0,0,0,0,0
PF-II51-VISIT,0,0,0,0,0,0
PF-II51 EXPE,0,0,0,0,0,0
PF-II52 EXPE,0,0,0,0,0,0
GC42-OPTI,0,0,0,0,0,0
GC42-CURV,0,0,0,0,0,0
H-342-FLE-GCCD,0,0,0,0,0,0
H-31-ANG-CFI-MRIE,0,0,0,0,0,0
H-31-APS-CFI,0,0,0,0,0,0
H-31-ALL-CFI-MRIE,0,0,0,0,0,0
H-3451-ALL-DEB1,0,0,0,0,0,0
H-31-ESP-CFI-MRI,0,0,0,0,0,0
H-31-ALL-CHIMIE-CFI,0,0,0,0,0,0
H-31-ESP-DPT-DEB,0,0,0,0,0,0
H-31-FLE-CFI-MRIE,0,0,0,0,0,0
H-31-CP-CFI,0,0,0,0,0,0
H3451-SME-CHOR-ECAO,0,0,0,0,0,0
H3451-SME-ORCH-ECAO,0,0,0,0,0,0
H3451STE-SPECT-ECAO,0,0,0,0,0,0
H-3451-VEE-ECAO,0,0,0,0,0,0
CFI31-BTT,0,0,0,0,0,0
MRIE31-GRI1,0,0,1,0,0,0
MRIE31-BC,0,0,0,0,0,0
MRIE31-SST,0,0,0,0,0,0
MRIE31-ITT,0,0,0,0,0,0
GMAT42-INFO-AnLex,0,0,0,0,0,0
GMAT42-PROJET2,0,0,0,0,0,0
GMAT42-Ouverture,0,0,0,0,0,0
H-42-ANG-GM,0,0,0,0,0,0
MECA51-VIBAL,0,0,0,0,0,0
MECA51-FAST,0,0,0,0,0,0
MECA51-ROBOT,0,0,0,0,0,0
MECA51-MTNIC1,0,0,0,0,0,0
MECA51-MTNIC2,0,0,0,0,0,0
MECA51-AERO,0,0,0,0,0,0
MECA51-SPACE,0,0,0,0,0,0
MECA51-ROAD,0,0,0,0,0,0
MECA51-PROCESS,0,0,0,0,0,0
MECA51-ECCO,0,0,0,0,0,0
ASI42-DOC,0,0,0,0,0,0
H-42-Geo-GCCD,0,0,0,0,0,0
H-42-GSH-MPub-GCCD,0,0,0,0,0,0
H-42-ANG-GCCD,0,0,0,0,0,0
H-42-APS-GCCD,0,0,0,0,0,0
GCCD42-ECAO-Huma,0,0,0,0,0,0
H-342-VEE-ECAO,0,0,0,0,0,0
GC51-Stage Spe,0,0,0,0,0,0
GC51-U-GEO,0,0,0,0,0,0
CFI31-GRC1,0,0,0,0,0,0
CFI31-TM,0,0,0,0,0,0
CFI31-ITS,0,0,0,0,0,0
CFI31-BES&ST,0,0,0,0,0,0
MRIE31-MF,0,0,0,0,0,0
MRIE31-TSCRE,0,0,0,0,0,0
MRIE31-TM,0,0,0,0,0,0
MRIE31-THI,0,0,0,0,0,0
H-42-ENV-FINAN-GM,0,0,0,0,0,0
H-42-APS-GM,0,0,0,0,0,0
GMAT51-Sc-AML,0,0,0,0,0,0
M21-IC-MCI,0,0,0,0,0,0
M21-IC-MEC,0,0,0,0,0,0
MECA51-FIA,0,0,0,0,0,0
MECA51-CFD,0,0,0,0,0,0
MECA51-HOCFD,0,0,0,0,0,0
MECA51-MLEARN ,0,0,0,0,0,0
MECA51-LBM,0,0,0,0,0,0
MECA51-PROPUL,0,0,0,0,0,0
MECA51-WIND,0,0,0,0,0,0
M21-IC-CBI,0,0,0,0,0,0
MECA51-BIOP,0,0,0,0,0,0
MECA51-CMI,0,0,0,0,0,0
MECA51-MPA,0,0,0,0,0,0
ASI42-IR,0,0,0,0,0,0
ASI42-SV,0,0,0,0,0,0
ASI42-ML,0,0,0,0,0,0
ASI42-PAO-Spe4.5,0,0,0,0,0,0
ASI42-PAO-Python,0,0,0,0,0,0
ASI42-PAO-Spe1.5a,0,0,0,0,0,0
ASI42-PAO-SpeML,0,0,0,0,0,0
ASI42-PAO-Inforep,0,0,0,0,0,0
ASI42-PAO-Spe3a,0,0,0,0,0,0
ASI42-PAO-Spe3b,0,0,0,0,0,0
ASI42-PAO-Spe1.5b,0,0,0,0,0,0
ASI42-PAO-MasterSSI,0,0,0,0,0,0
ASI42-BGD,0,0,0,0,0,0
H-42-ANG-ASI,0,0,0,0,0,0
GC51-U-HOULE,0,0,0,0,0,0
GC51-U-SEDIM,0,0,0,0,0,0
GC51-U-PROJ,0,0,0,0,0,0
GC51-U-IO,0,0,0,0,0,0
CFI31-TPSPECTROCHRO,0,0,0,0,0,0
CFI31-TPMINE,0,0,0,0,0,0
CFI31-TPITS,0,0,0,0,0,0
CFI32-OUTM,0,0,0,0,0,0
MRIE31-SCM,0,0,0,0,0,0
MRIE31-TANA1,0,0,0,0,0,0
MRIE31-stage spé,0,0,0,0,0,0
MRIE32-MSP,0,0,0,0,0,0
GMAT51-Sc-ContOpt,0,0,0,0,0,0
GMAT51-Sc-SFin,0,0,0,0,0,0
GMAT51-Sc-MH,0,0,0,0,0,0
GMAT51-Sc-MIAS,0,0,0,0,0,0
GMAT51-Sc-P-Log,0,0,0,0,0,0
GMAT51-Sc-RVA,0,0,0,0,0,0
GMAT51-Sc-EqHam,0,0,0,0,0,0
GMAT51-Sc-CalFor,0,0,0,0,0,0
GMAT51-Sc-SysDyn,0,0,0,0,0,0
GMAT51-Sc-MetVar,0,0,0,0,0,0
GMAT51-Sc-CalPar,0,0,0,0,0,0
GMAT51-Sc-RNL,0,0,0,0,0,0
GMAT51-Sc-Crypt,0,0,0,0,0,0
GMAT51-Sc-OptimRes,0,0,0,0,0,0
GMAT51-Sc-PbIA,0,0,0,0,0,0
GMAT51-Sc-SMA,0,0,0,0,0,0
GMAT51-Sc-XAI,0,0,0,0,0,0
GMAT51-Sc-MSN,0,0,0,0,0,0
GMAT51-Sc-OptimGD,0,0,0,0,0,0
GMAT51-M-MFA,0,0,0,0,0,0
GMAT51-M-SID,0,0,0,0,0,0
GMAT51-Sc-ModAppPPI,0,0,0,0,0,0
GMAT51-Sc-AutoNLin,0,0,0,0,0,0
GMAT51-M-ITA,0,0,0,0,0,0
GMAT51-M-SSI,0,0,0,0,0,0
GMAT51-M-AIMAF,0,0,0,0,0,0
GMAT51-Sc-MNAEO,0,0,0,0,0,0
ASI51-ASTI,0,0,0,0,0,0
H-51-MANAG-GM,0,0,0,0,0,0
MECA51-IDSG,0,0,0,0,1,0
MECA51-ARC,0,0,0,0,0,0
MECA51-INTER,0,0,0,0,0,0
MECA51-IAM,0,0,0,0,0,0
MECA51-DYNA ,0,0,0,0,0,0
MECA51-AFM,0,0,0,0,0,0
MECA51-AGD,0,0,0,0,0,0
MECA51-NOISE,0,0,0,0,0,0
MECA51-FSI,0,0,0,0,0,0
MECA51-ERP,0,0,0,0,0,0
MECA51-DYNAE,0,0,0,0,0,0
H-42-APS-ASI,0,0,0,0,0,0
H-42-ANG-TEST-TOEIC,0,0,0,0,0,0
ASI42-PIC-Meth-Réal,0,0,0,0,0,0
GC51-U-NAV,0,0,0,0,0,0
GC51-U-GeoMarin,0,0,0,0,0,0
GC51-U-SEDCD,0,0,0,0,0,0
GC51-U-CSM,0,0,0,0,0,0
CFI32-MF1,0,0,0,0,0,0
CFI32-ELECTRO,0,0,0,0,0,0
CFI32-TSP2,0,0,0,0,0,0
MRIE32-OSI,0,0,0,0,0,0
MRIE32-RAC,0,0,0,0,0,0
MRIE32-RDM,0,0,0,0,0,0
H-51-ENV-FINAN-GM,0,0,0,0,0,0
H-51-ANG-INSA5,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
H3451-SME-INSTR-ECAO,0,0,0,0,0,0
GMAT51-PROJETPFE,0,0,0,0,0,0
GMAT51-Stage-Spe,0,0,0,0,0,0
MECA51-RETRO,0,0,0,0,0,0
MECA51-CNP,0,0,0,0,0,0
MECA51-MODEL,0,0,0,0,0,0
MECA51-TURBUL,0,0,0,0,0,0
MECA51-CPRO,0,0,0,0,0,0
MECA51-M-IC-MAT,0,0,0,0,0,0
ASI42-PIC-Pil-Qual,0,0,0,0,0,0
ASI42-PIC-COM,0,0,0,0,0,0
ASI42-PIC-Cond-Proj,0,0,0,0,0,0
ASI42-PIC-Meth-Réal,0,0,0,0,0,0
GC51-U-DIM,0,0,0,0,0,0
GC51-U-IFS,0,0,0,0,0,0
GC51-U-ISS,0,0,0,0,0,0
GC51-U-DROIT,0,0,0,0,0,0
GC51-U-MODENUM,0,0,0,0,0,0
GC51-U-LOGHY,0,0,0,0,0,0
GC51-U-PEMES,0,0,0,0,0,0
GC51-U-MARENERG,0,0,0,0,0,0
CFI32-RMN,0,0,0,0,0,0
CFI32-CHRO,0,0,0,0,0,0
H-32-ANG-CFI-MRIE,0,0,0,0,0,0
MRIE32-TP1&2,0,0,0,0,0,0
MRIE32-GRI2,0,0,0,0,0,0
GMAT52-Stage-Ing,0,0,0,0,0,0
MECA52-Stage-Ing,0,0,0,0,0,0
ASI42-PIC-Pil-Qual,0,0,0,0,0,0
ASI42-PIC-COM,0,0,0,0,0,0
ASI51-PAO-Appr-3a,0,0,0,0,0,0
GC51-U-OFFSHWE,0,0,0,0,0,0
GC51-U-OFFSTRUC,0,0,0,0,0,0
GC51-U-ENVIMRE,0,0,0,0,0,0
GC51-U-PJMAR,0,0,0,0,0,0
GC51-U-ANG,0,0,0,0,0,0
H-32-APS-CFI,0,0,0,0,0,0
H-32-GP-CFI,0,0,0,0,0,0
H-32-ESP-DPT-DEB,0,0,0,0,0,0
H-32-ALL-CFI-MRIE,0,0,0,0,0,0
H-32-ESP-CFI-MRI,0,0,0,0,0,0
H-32-FLE-CFI-MRIE,0,0,0,0,0,0
H-342-ALL-DEB2,0,0,0,0,0,0
CFI32-OMI1,0,0,0,0,0,0
MRIE32-EAC,0,0,0,0,1,0
MRIE32-HSRP2,0,0,0,0,0,0
MRIE32-SARI,0,0,0,0,0,0
CPRO52-SEM,0,0,0,0,0,0
MECA52-CPRO,0,0,0,0,0,0
MECA52-Stage-Ing,0,0,0,0,0,0
ASI51-PAO-Appr-1.5a,0,0,0,0,0,0
ASI51-PAO-Appr-SEM,0,0,0,0,0,0
H-51-ANG-TOEIC,0,0,0,0,0,0
ASI51-PAO-Crypto-GM,0,0,0,0,0,0
ASI51-PAO-Python,0,0,0,0,0,0
ASI51-PAO-Appr-SID,0,0,0,0,0,0
ASI51-PAO-Appr-1.5b,0,0,0,0,0,0
